marca	modelo	denominacion	periodo_desde	periodo_hasta	cilindrada	num_cilindros	combustible	potencia_kw	cvf	potencia_cv	valor_base_euros
CARTHAGO	CHIC	CHIC C-LINE I 4.9 L SUPERIOR PMA 4250.			2300	4	D	96	14.49	130	94700
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE / L Superior Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	89400
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	93300
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE Mercedes-Benz Sprinter.			2200	4	D	103	14.10	130	95900
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE Superior Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	83300
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE Superior Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	87900
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE/L Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	94700
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE/L Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	97300
CARTHAGO	CHIC	CHIC C-LINE I 4.9 LE/L Superior Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	84800
CARTHAGO	CHIC	CHIC C-LINE I 4.9 PMA 3500.			2300	4	D	96	14.49	130	89000
CARTHAGO	CHIC	CHIC C-LINE I 4.9 PMA 4250.			2300	4	D	96	14.49	130	90300
CARTHAGO	CHIC	CHIC C-LINE I 4.9 SUPERIOR PMA 3500.			2300	4	D	96	14.49	130	92600
CARTHAGO	CHIC	CHIC C-LINE I 4.9 SUPERIOR PMA 4250.			2300	4	D	96	14.49	130	93800
CARTHAGO	CHIC	CHIC C-LINE I 5.0 L PMA 4250.			2300	4	D	96	14.49	130	91600
CARTHAGO	CHIC	CHIC C-LINE I 5.0 L SUPERIOR PMA 4250.			2300	4	D	96	14.49	130	94700
CARTHAGO	CHIC	CHIC C-LINE I 5.0 PMA 3500.			2300	4	D	96	14.49	130	89100
CARTHAGO	CHIC	CHIC C-LINE I 5.0 PMA 4250.			2300	4	D	96	14.49	130	90400
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB / L Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	97900
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	94000
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	96600
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB Superior Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	83700
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB Superior Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	88400
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB/L Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	95400
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB/L Superior Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	85300
CARTHAGO	CHIC	CHIC C-LINE I 5.0 QB/L Superior Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	89800
CARTHAGO	CHIC	CHIC C-LINE I 5.0 S.			2300	4	D	96	14.49	130	91900
CARTHAGO	CHIC	CHIC C-LINE I 5.0 SUPERIOR PMA 3500.			2300	4	D	96	14.49	130	92700
CARTHAGO	CHIC	CHIC C-LINE I 5.0 SUPERIOR PMA 4250.			2300	4	D	96	14.49	130	93900
CARTHAGO	CHIC	CHIC C-LINE I 5.3 QB/SL Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	81400
CARTHAGO	CHIC	CHIC C-LINE I 5.9 XL LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	106100
CARTHAGO	CHIC	CHIC C-LINE I 5.9 XL LE Mercedes-Benz Sprinter Heavy f40.			2200	4	D	96	14.10	130	108700
CARTHAGO	CHIC	CHIC C-LINE I 6.2 XL QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	106200
CARTHAGO	CHIC	CHIC C-LINE I 6.2 XL QB Mercedes-Benz Sprinter Heavy f40.			2200	4	D	96	14.10	130	108900
CARTHAGO	CHIC	CHIC C-LINE I 7.7.			2300	4	D	96	14.49	130	84200
CARTHAGO	Chic	Chic c-line T (perfilados) T 4.9 LE Mercedes-Benz Sprinter Heavy f40.			2300	4	D	96	14.49	130	83700
CARTHAGO	CHIC	CHIC C-LINE T 4.8 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	67300
CARTHAGO	CHIC	CHIC C-LINE T 4.9 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	81300
CARTHAGO	CHIC	CHIC C-LINE T 5.0 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	68900
CARTHAGO	CHIC	CHIC C-LINE XL 5.5 LE.			2300	4	D	96	14.49	130	99500
CARTHAGO	CHIC	CHIC C-LINE XL 5.8 Q.			2300	4	D	96	14.49	130	100600
CARTHAGO	CHIC	CHIC C-LINE XL 5.8 QS.			2300	4	D	96	14.49	130	103200
CARTHAGO	CHIC	CHIC E-LINE I 44 "YACHTING".			2300	4	D	96	14.49	130	96800
CARTHAGO	CHIC	CHIC E-LINE I 47 "YACHTING".			2300	4	D	96	14.49	130	99000
CARTHAGO	CHIC	CHIC E-LINE I 49 "YACHTING".			2300	4	D	96	14.49	130	99200
CARTHAGO	CHIC	CHIC E-LINE I 50 "LINERCLASS".			2300	4	D	96	14.49	130	107300
CARTHAGO	CHIC	CHIC E-LINE I 50 "YACHTING".			2300	4	D	96	14.49	130	99900
CARTHAGO	Chic	Chic e-line I 50 LE DA Fiat Ducato 35 L Alko 2,3L doble eje / 5,0 t.			2300	4	D	96	14.49	130	125400
CARTHAGO	Chic	Chic e-line I 50 LE DA Mercedes-Benz Sprinter doble eje / 5,0 t.			2300	4	D	96	14.49	130	125400
CARTHAGO	CHIC	CHIC E-LINE I 50 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	119400
CARTHAGO	CHIC	CHIC E-LINE I 50 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	119500
CARTHAGO	CHIC	CHIC E-LINE I 51 "LINERCLASS".			2300	4	D	96	14.49	130	106800
CARTHAGO	CHIC	CHIC E-LINE I 51 "YACHTING".			2300	4	D	96	14.49	130	99400
CARTHAGO	CHIC	CHIC E-LINE I 51 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	104400
CARTHAGO	CHIC	CHIC E-LINE I 51 QB "LINERCLASS".			2300	4	D	96	14.49	130	107300
CARTHAGO	CHIC	CHIC E-LINE I 51 QB "YACHTING".			2300	4	D	96	14.49	130	99900
CARTHAGO	Chic	Chic e-line I 51 QB DA Fiat Ducato 35 L Alko 2,3L doble eje / 5,0 t.			2300	4	D	96	14.49	130	124200
CARTHAGO	Chic	Chic e-line I 51 QB DA Mercedes-Benz Sprinter doble eje / 5,0 t.			2300	4	D	96	14.49	130	126100
CARTHAGO	CHIC	CHIC E-LINE I 51 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	120200
CARTHAGO	CHIC	CHIC E-LINE I 51 QB Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	119500
CARTHAGO	CHIC	CHIC E-LINE I 61 XL LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	112400
CARTHAGO	Chic	Chic e-line I 61 XL LE Fiat Ducato 35 L Alko 2,3L doble eje / 5,0 t DA.			2300	4	D	96	14.49	130	129400
CARTHAGO	CHIC	CHIC E-LINE I 61 XL LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	127200
CARTHAGO	Chic	Chic e-line I 61 XL LE Mercedes-Benz Sprinter doble eje / 5,0 t.			2300	4	D	96	14.49	130	131400
CARTHAGO	CHIC	CHIC E-LINE I 64 XL QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	112900
CARTHAGO	Chic	Chic e-line I 64 XL QB Fiat Ducato 35 L Alko 2,3L doble eje Heavy f40.			2300	4	D	96	14.49	130	123100
CARTHAGO	CHIC	CHIC E-LINE I 64 XL QB Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	127600
CARTHAGO	Chic	Chic e-line I 64 XL QB Mercedes-Benz Sprinter doble eje / 5,0 t.			2300	4	D	96	14.49	130	131800
CARTHAGO	CHIC	CHIC S-PLUS I 50.			3000	4	D	107	16.99	146	116500
CARTHAGO	CHIC	CHIC S-PLUS I 50 LE Iveco Daily 50 C.			3000	4	D	107	16.99	146	124900
CARTHAGO	CHIC	CHIC S-PLUS I 51.			3000	4	D	107	16.99	146	115800
CARTHAGO	CHIC	CHIC S-PLUS I 52.			3000	4	D	107	16.99	146	119800
CARTHAGO	CHIC	CHIC S-PLUS I 52 QB Iveco Daily 50 C.			3000	4	D	107	16.99	146	125100
CARTHAGO	CHIC	CHIC S-PLUS I 61 XL LE Iveco Daily 65 C.			3000	4	D	107	16.99	146	139300
CARTHAGO	CHIC	CHIC S-PLUS I 64 XL QB Iveco Daily 65 C.			3000	4	D	107	16.99	146	142700
CARTHAGO	C-LINE	C-LINE T 4.8 PMA 3500.			2300	4	D	96	14.49	130	73000
CARTHAGO	C-LINE	C-LINE T 4.8 PMA 4250.			2300	4	D	96	14.49	130	74200
CARTHAGO	C-LINE	C-LINE T 4.9 PMA 3500.			2300	4	D	96	14.49	130	74800
CARTHAGO	C-LINE	C-LINE T 4.9 PMA 4250.			2300	4	D	96	14.49	130	76200
CARTHAGO	C-LINE	C-LINE T 5.0 PMA 3500.			2300	4	D	96	14.49	130	74800
CARTHAGO	C-LINE	C-LINE T 5.0 PMA 4250.			2300	4	D	96	14.49	130	76200
CARTHAGO	C-TOURER	C-TOURER I 138 PMA 3500.			2300	4	D	96	14.49	130	77100
CARTHAGO	C-TOURER	C-TOURER I 138 PMA 4250.			2300	4	D	96	14.49	130	78300
CARTHAGO	C-TOURER	C-TOURER I 141 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	69700
CARTHAGO	C-TOURER	C-TOURER I 142 DB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	69600
CARTHAGO	C-TOURER	C-TOURER I 142 PMA 3500.			2300	4	D	96	14.49	130	78600
CARTHAGO	C-TOURER	C-TOURER I 142 PMA 4250.			2300	4	D	96	14.49	130	79800
CARTHAGO	C-TOURER	C-TOURER I 142 QB PMA 3500.			2300	4	D	96	14.49	130	78700
CARTHAGO	C-TOURER	C-TOURER I 142 QB PMA 4250.			2300	4	D	96	14.49	130	80100
CARTHAGO	C-TOURER	C-TOURER I 143 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	70300
CARTHAGO	C-TOURER	C-TOURER I 143 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.49	130	73600
CARTHAGO	C-TOURER	C-TOURER I 143 PMA 3500.			2300	4	D	96	14.49	130	78700
CARTHAGO	C-TOURER	C-TOURER I 143 PMA 4250.			2300	4	D	96	14.49	130	80100
CARTHAGO	C-TOURER	C-TOURER I 144 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	71400
CARTHAGO	C-TOURER	C-TOURER I 144 LE PMA 3500.			2300	4	D	96	14.49	130	80600
CARTHAGO	C-TOURER	C-TOURER I 144 LE PMA 4250.			2300	4	D	96	14.49	130	81800
CARTHAGO	C-TOURER	C-TOURER I 144 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	71800
CARTHAGO	C-TOURER	C-TOURER I 144 QB PMA 3500.			2300	4	D	96	14.49	130	80700
CARTHAGO	C-TOURER	C-TOURER I 144 QB PMA 4250.			2300	4	D	96	14.49	130	82000
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE comfort 4,2 t Fiat Ducato 35 L Alko 2,3L Light f35.			2300	4	D	96	14.49	130	90900
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE comfort 4,2 t Mercedes-Benz Sprinter Alko.			2300	4	D	96	14.49	130	86700
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE lightweight Fiat Ducato 35 L Alko 2,3L Light f35.			2300	4	D	96	14.49	130	84900
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE lightweight Mercedes-Benz Sprinter Alko 2,3L.			2300	4	D	96	14.49	130	83900
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE superior comfort 4,2 t Fiat Ducato 35 L Alko 2,3L Light f35.			2300	4	D	96	14.49	130	93000
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE superior comfort 4,2 t Mercedes-Benz Sprinter Alko.			2300	4	D	96	14.49	130	88800
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE superior lightweight Fiat Ducato 35 L Alko 2,3L Light f35.			2300	4	D	96	14.49	130	87000
CARTHAGO	C-TOURER	C-TOURER I 145 RB-LE superior lightweight Mercedes-Benz Sprinter Alko 2,3L.			2300	4	D	96	14.49	130	86000
CARTHAGO	C-TOURER	C-TOURER I 147 PMA 3500.			2300	4	D	96	14.49	130	80600
CARTHAGO	C-TOURER	C-TOURER I 147 PMA 4250.			2300	4	D	96	14.49	130	81900
CARTHAGO	C-TOURER	C-TOURER I 148 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	71800
CARTHAGO	C-TOURER	C-TOURER I 148 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	75000
CARTHAGO	C-TOURER	C-TOURER I 148 PMA 3500.			2300	4	D	96	14.49	130	80600
CARTHAGO	C-TOURER	C-TOURER I 148 PMA 4250.			2300	4	D	96	14.49	130	81800
CARTHAGO	C-TOURER	C-TOURER I 149 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	88200
CARTHAGO	C-TOURER	C-TOURER I 149 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	86500
CARTHAGO	C-TOURER	C-TOURER I 150 PMA 3500.			2300	4	D	96	14.49	130	82600
CARTHAGO	C-TOURER	C-TOURER I 150 PMA 4250.			2300	4	D	96	14.49	130	83800
CARTHAGO	C-TOURER	C-TOURER I 150 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	74400
CARTHAGO	C-TOURER	C-TOURER I 150 QB Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	77700
CARTHAGO	C-TOURER	C-TOURER I SPORT l 142.			2300	4	D	96	14.49	130	69600
CARTHAGO	C-TOURER	C-TOURER I SPORT l 148.			2300	4	D	96	14.49	130	72600
CARTHAGO	C-TOURER	C-TOURER l 149 PMA 3500.			2300	4	D	96	14.49	130	82500
CARTHAGO	C-TOURER	C-TOURER l 149 PMA 4250.			2300	4	D	96	14.49	130	83600
CARTHAGO	C-TOURER	C-TOURER T 142 DB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	59200
CARTHAGO	C-TOURER	C-TOURER T 142 PMA 3500.			2300	4	D	96	14.49	130	65000
CARTHAGO	C-TOURER	C-TOURER T 142 PMA 4250.			2300	4	D	96	14.49	130	66300
CARTHAGO	C-TOURER	C-TOURER T 142 QB PMA 3500.			2300	4	D	96	14.49	130	65300
CARTHAGO	C-TOURER	C-TOURER T 142 QB PMA 4250.			2300	4	D	96	14.49	130	66500
CARTHAGO	C-tourer	C-tourer T 143 KB-LE Mercedes Benz Sprinter comfort Alko 2,3L Light f35.			2300	4	D	96	14.49	130	72200
CARTHAGO	C-TOURER	C-TOURER T 143 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	65600
CARTHAGO	C-TOURER	C-TOURER T 143 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	69800
CARTHAGO	C-TOURER	C-TOURER T 143 PMA 3500.			2300	4	D	96	14.49	130	65300
CARTHAGO	C-TOURER	C-TOURER T 143 PMA 4250.			2300	4	D	96	14.49	130	66500
CARTHAGO	C-TOURER	C-TOURER T 144 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	61000
CARTHAGO	C-TOURER	C-TOURER T 144 LE PMA 3500.			2300	4	D	96	14.49	130	67000
CARTHAGO	C-TOURER	C-TOURER T 144 LE PMA 4250.			2300	4	D	96	14.49	130	68400
CARTHAGO	C-TOURER	C-TOURER T 144 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	61400
CARTHAGO	C-TOURER	C-TOURER T 144 QB PMA 3500.			2300	4	D	96	14.49	130	67200
CARTHAGO	C-TOURER	C-TOURER T 144 QB PMA 4250.			2300	4	D	96	14.49	130	68600
CARTHAGO	C-TOURER	C-TOURER T 145 DB / H Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	60300
CARTHAGO	C-TOURER	C-TOURER T 145 H PMA 3500.			2300	4	D	96	14.49	130	66300
CARTHAGO	C-TOURER	C-TOURER T 145 H PMA 4250.			2300	4	D	96	14.49	130	67500
CARTHAGO	C-tourer	C-tourer T 145 RB-LE Fiat Ducato 35 L comfort Alko 2,3L Light f35.			2300	4	D	96	14.49	130	75400
CARTHAGO	C-tourer	C-tourer T 145 RB-LE Fiat Ducato 35 L lightweight Alko 2,3L Light f35.			2300	4	D	96	14.49	130	69600
CARTHAGO	C-tourer	C-tourer T 145 RB-LE Mercedes Benz Sprinter comfort Alko 2,3L Light f35.			2300	4	D	96	14.49	130	76400
CARTHAGO	C-tourer	C-tourer T 145 RB-LE Mercedes Benz Sprinter lightweight Alko 2,3L Light f35.			2300	4	D	96	14.49	130	73800
CARTHAGO	C-TOURER	C-TOURER T 148 H PMA 3500.			2300	4	D	96	14.49	130	67900
CARTHAGO	C-TOURER	C-TOURER T 148 H PMA 4250.			2300	4	D	96	14.49	130	69200
CARTHAGO	C-TOURER	C-TOURER T 148 LE / H Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	61800
CARTHAGO	C-TOURER	C-TOURER T 148 LE / H Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	64800
CARTHAGO	C-TOURER	C-TOURER T 148 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	61700
CARTHAGO	C-TOURER	C-TOURER T 148 PMA 3500.			2300	4	D	96	14.49	130	67700
CARTHAGO	C-TOURER	C-TOURER T 148 PMA 4250.			2300	4	D	96	14.49	130	68900
CARTHAGO	C-tourer	C-tourer T 148 RB-LB H Fiat Ducato 35 L comfort Alko 2,3L Light f35.			2300	4	D	96	14.49	130	75500
CARTHAGO	C-tourer	C-tourer T 148 RB-LB H Mercedes Benz Sprinter comfort Alko 2,3L Light f35.			2300	4	D	96	14.49	130	74100
CARTHAGO	C-TOURER	C-TOURER T 149 LE Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	75400
CARTHAGO	C-TOURER	C-TOURER T 149 LE Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	76500
CARTHAGO	C-TOURER	C-TOURER T 149 PMA 3500.			2300	4	D	96	14.49	130	71400
CARTHAGO	C-TOURER	C-TOURER T 149 PMA 4250.			2300	4	D	96	14.49	130	72800
CARTHAGO	C-TOURER	C-TOURER T 150 PMA 3500.			2300	4	D	96	14.49	130	71500
CARTHAGO	C-TOURER	C-TOURER T 150 PMA 4250.			2300	4	D	96	14.49	130	72800
CARTHAGO	C-TOURER	C-TOURER T 150 QB Fiat Ducato 35 L Alko 2,3L.			2300	4	D	96	14.49	130	64300
CARTHAGO	C-TOURER	C-TOURER T 150 QB Mercedes-Benz Sprinter.			2200	4	D	96	14.10	130	67200
CARTHAGO	E-LINE	E-LINE I 47.			2300	4	D	96	14.49	130	110600
CARTHAGO	E-LINE	E-LINE I 49.			2300	4	D	96	14.49	130	109900
CARTHAGO	E-LINE	E-LINE I 50 PMA 4500.			2300	4	D	96	14.49	130	111200
CARTHAGO	E-LINE	E-LINE I 50 PMA 5000.			2300	4	D	96	14.49	130	115700
CARTHAGO	E-LINE	E-LINE I 51 PMA 4500.			2300	4	D	96	14.49	130	110300
CARTHAGO	E-LINE	E-LINE I 51 PMA 5000.			2300	4	D	96	14.49	130	114900
CARTHAGO	E-LINE	E-LINE I 51 QB PMA 4500.			2300	4	D	96	14.49	130	110900
CARTHAGO	E-LINE	E-LINE I 51 QB PMA 5000.			2300	4	D	96	14.49	130	115900
CARTHAGO	E-LINE	E-LINE I 51 QB S PMA 4500.			2300	4	D	96	14.49	130	113800
CARTHAGO	E-LINE	E-LINE I 51 QB S PMA 5000.			2300	4	D	96	14.49	130	118900
CARTHAGO	E-LINE	E-LINE I 55 XL.			2300	4	D	96	14.49	130	127100
CARTHAGO	E-LINE	E-LINE I 58 XL.			2300	4	D	96	14.49	130	132200
CARTHAGO	E-LINE	E-LINE I 58 XL S.			2300	4	D	96	14.49	130	147600
CARTHAGO	HIGLINER	HIGLINER 59 LE.			3000	4	D	132	16.99	180	167000
CARTHAGO	HIGLINER	HIGLINER 62 QB.			3000	4	D	132	16.99	180	168800
CARTHAGO	Liner-for-two	Liner-for-two 53 Fiat Ducato Alko 2,3L.			2300	4	D	96	14.49	130	124900
CARTHAGO	Liner-for-two	Liner-for-two 53 Iveco Daily 50 C.			3000	4	D	107	16.99	146	131300
CARTHAGO	Liner-for-two	Liner-for-two 53 L (Doble eje) Fiat Ducato Alko 2,3L.			2300	4	D	96	14.49	130	131600
CARTHAGO	Liner-for-two	Liner-for-two 53 L Iveco Daily 65 C.			3000	4	D	107	16.99	146	142900
CARTHAGO	MALIBU.	MALIBU.	1992		2370	5	D	57	16.13	78	40700
CARTHAGO	S-PLUS	S-PLUS I 50.			2300	4	D	96	14.49	130	124700
CARTHAGO	S-PLUS	S-PLUS I 50 1.			3000	4	D	110	16.99	150	123300
CARTHAGO	S-PLUS	S-PLUS I 52.			2300	4	D	96	14.49	130	127900
CARTHAGO	S-PLUS	S-PLUS I 52 1.			3000	4	D	110	16.99	150	126800
CARTHAGO	S-PLUS	S-PLUS I 52 S.			2300	4	D	96	14.49	130	142300
CARTHAGO	S-PLUS	S-PLUS I 52 S 1.			3000	4	D	110	16.99	150	129500
CARTHAGO	S-PLUS	S-PLUS I 55 XL.			3000	4	D	110	16.99	150	125500
CARTHAGO	S-PLUS	S-PLUS I 58 XL.			3000	4	D	110	16.99	150	131600
CARTHAGO	S-PLUS	S-PLUS I 58 XL S.			3000	4	D	110	16.99	150	145700
CARTHAGO	T	T 4.9 LE Mercedes-Benz Sprinter Heavy f40.			2200	4	D	96	14.10	130	83700
CHALLENGER	2060	2060 GRAPHITE EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	50100
CHALLENGER	2060	2060 START EDITION 2,2L.			2200	4	D	88	14.10	120	47400
CHALLENGER	240	240 Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	48000
CHALLENGER	240	240 OPEN EDITION 2L.			2000	4	D	96	13.32	130	41700
CHALLENGER	250	250 BREAK EDITION.	2024		2000	4	D	96	13.32	130	52700
CHALLENGER	250	250 BREAK EDITION CAMBIO AUTOMÁTICO.	2024		2000	4	D	96	13.32	130	56200
CHALLENGER	250	250 Etape Edition Peugeot L.			2200	4	D	103	14.10	140	45900
CHALLENGER	250	250 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	41100
CHALLENGER	250	250 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	41100
CHALLENGER	250	250 START EDITION 2L.			2000	4	D	96	13.32	130	36600
CHALLENGER	250	250 Start Edition Ford Transit Euro 6D temp 2L.			2000	4	D	125	13.32	170	45600
CHALLENGER	260	260 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	41800
CHALLENGER	260	260 Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	48000
CHALLENGER	260	260 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	41800
CHALLENGER	260	260 START EDITION 2L.			2000	4	D	96	13.32	130	37300
CHALLENGER	264	264 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	41800
CHALLENGER	264	264 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	41800
CHALLENGER	264	264 START EDITION 2L.			2000	4	D	96	13.32	130	37300
CHALLENGER	268	268 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	42500
CHALLENGER	268	268 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	42500
CHALLENGER	268	268 START EDITION 2L.			2000	4	D	96	13.32	130	37900
CHALLENGER	270	270 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	42600
CHALLENGER	270	270 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	42600
CHALLENGER	270	270 START EDITION 2L.			2000	4	D	96	13.32	130	38100
CHALLENGER	287	287 GA GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	42500
CHALLENGER	287	287 GA GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	42500
CHALLENGER	287	287 GA START EDITION 2L.			2000	4	D	96	13.32	130	37900
CHALLENGER	287GA	287GA Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	48800
CHALLENGER	3048	3048 XLB GRAPHITE EDITION PREMIUM 2,2L.			2200	4	D	103	14.10	140	51600
CHALLENGER	3048	3048 XLB START EDITION 2,2L.			2200	4	D	88	14.10	120	48800
CHALLENGER	3080	3080 START EDITION 2,2L.			2200	4	D	88	14.10	120	48400
CHALLENGER	328	328 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	43200
CHALLENGER	328	328 Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	49600
CHALLENGER	328	328 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	43200
CHALLENGER	328	328 START EDITION 2L.			2000	4	D	96	13.32	130	38600
CHALLENGER	337	337 ETAPE EDITION.	2024		2000	4	D	121	13.32	170	58900
CHALLENGER	337	337 GA GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	43200
CHALLENGER	337	337 GA GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	43200
CHALLENGER	337	337 GA START EDITION 2L.			2000	4	D	96	13.32	130	38600
CHALLENGER	337GA	337GA Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	49600
CHALLENGER	380	380 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	42800
CHALLENGER	380	380 Graphite Ultimate Ford Transit Euro 6D temp 2L ESP (auto).			2000	4	D	125	13.32	170	49300
CHALLENGER	380	380 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	42800
CHALLENGER	380	380 START EDITION 2L.			2000	4	D	96	13.32	130	38300
CHALLENGER	384	384 Etape Edition Peugeot L.			2200	4	D	103	14.10	140	49300
CHALLENGER	396	396 GRAPHITE PREMIUM 2L.			2000	4	D	125	13.32	170	43900
CHALLENGER	396	396 GRAPHITE VIP 2,3L.			2300	4	D	96	14.49	130	43900
CHALLENGER	396	396 START EDITION 2L.			2000	4	D	96	13.32	130	39400
CHALLENGER	C182.	C182.	2003		2402	4	D	92	14.86	125	49900
CHALLENGER	C194	C194 START EDITION 2L.			2000	4	D	96	13.32	130	36800
CHALLENGER	C25.	C25.	1992		2500	4	D	54	15.23	73	35900
